key_resp_instr_a.keys,key_resp_instr_a.rt,key_resp_instr_b.keys,key_resp_instr_b.rt,dummy.thisRepN,dummy.thisTrialN,dummy.thisN,dummy.thisIndex,dummy.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instr1.keys,key_resp_instr1.rt,key_resp.keys,key_resp.rt,exp_loop.thisRepN,exp_loop.thisTrialN,exp_loop.thisN,exp_loop.thisIndex,exp_loop.ran,Word,English,Flip,Path,Audio,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_fct.keys,key_resp_fct.corr,key_resp_fct.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,fct_loop.thisRepN,fct_loop.thisTrialN,fct_loop.thisN,fct_loop.thisIndex,fct_loop.ran,left_img,word,right_img,correctans,correct_img,audio,incorrect_feedback,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_instr3.keys,key_resp_instr3.rt,textbox.text,key_resp_2.keys,key_resp_2.rt,fb_yn.thisRepN,fb_yn.thisTrialN,fb_yn.thisN,fb_yn.thisIndex,fb_yn.ran,gather_loop.thisRepN,gather_loop.thisTrialN,gather_loop.thisN,gather_loop.thisIndex,gather_loop.ran,Text,Wordbank,key_resp_instr4.keys,key_resp_instr4.rt,master_loop.thisRepN,master_loop.thisTrialN,master_loop.thisN,master_loop.thisIndex,master_loop.ran,exposure_file,instr_1,exp_reps,fct_file,instr_2,gather_file,gather_reps,instr_3,fReps,instr_4,NegVSentence,VNegSentence,NegTF
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,1.0723,0,29,29,17,1,ピク　トマ　ホレト　ドキ,,,CartoonStims/chef_point_boxer_r_no.jpg,audio/pikutomahoretodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,8.3743,0,30,30,37,1,ピク　プミ　シド　ドキ,,,CartoonStims/artist_punch_boxer_r_no.jpg,audio/pikupumisidodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,5.2739,0,31,31,19,1,トマ　ピク　ムク　シド,,,CartoonStims/cowboy_point_artist_r_no.jpg,audio/tomapikumukusido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,3.1154,0,32,32,36,1,ピク　プミ　シド　ピポ,,,CartoonStims/artist_punch_doctor_r_no.jpg,audio/pikupumisidopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,6.5255,0,33,33,33,1,ピク　パツ　ピポ　ホレト,,,CartoonStims/doctor_shoot_chef_r_no.jpg,audio/pikupatsupipohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,7.1597,0,34,34,26,1,ピク　パツ　ルピン　ピポ,,,CartoonStims/burglar_shoot_doctor_r_no.jpg,audio/pikupatsulupinpipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,6.3778,0,35,35,2,1,ピク　セル　ルピン　ホレト,,,CartoonStims/burglar_kick_chef_r_no.jpg,audio/pikuserulupinhoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,2.0582,0,36,36,28,1,ピク　パツ　ホレト　ドキ,,,CartoonStims/chef_shoot_boxer_r_no.jpg,audio/pikupatsuhoretodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,3.6145,0,37,37,43,1,ピク　プミ　ムク　ホレト,,,CartoonStims/cowboy_punch_chef_r_no.jpg,audio/pikupumimukuhoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,4.8793,0,38,38,23,1,トマ　ピク　ドキ　ホレト,,,CartoonStims/boxer_point_chef_r_no.jpg,audio/tomapikudokihoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,6.2945,0,39,39,12,1,ピク　トマ　シド　ホレト,,,CartoonStims/artist_point_chef_r_no.jpg,audio/pikutomasidohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,2.3894,0,40,40,41,1,ピク　プミ　ホレト　ルピン,,,CartoonStims/chef_punch_burglar_r_no.jpg,audio/pikupumihoretolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,2.786,0,41,41,42,1,プミ　ピク　ムク　ルピン,,,CartoonStims/cowboy_punch_burglar_r_no.jpg,audio/pumipikumukulupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,3.2265,0,42,42,40,1,ピク　プミ　ホレト　シド,,,CartoonStims/chef_punch_artist_r_no.jpg,audio/pikupumihoretosido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,2.5679,0,43,43,15,1,トマ　ピク　ルピン　ピポ,,,CartoonStims/burglar_point_doctor_r_no.jpg,audio/tomapikulupinpipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,2.0378,0,44,44,25,1,パツ　ピク　シド　ピポ,,,CartoonStims/artist_shoot_doctor_r_no.jpg,audio/patsupikusidopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,2.5238,0,45,45,32,1,ピク　パツ　ピポ　ルピン,,,CartoonStims/doctor_shoot_burglar_r_no.jpg,audio/pikupatsupipolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,2.0639,0,46,46,39,1,ピク　プミ　ルピン　シド,,,CartoonStims/burglar_punch_artist_r_no.jpg,audio/pikupumilupinsido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,space,2.5138,0,47,47,22,1,ピク　トマ　ドキ　ルピン,,,CartoonStims/boxer_point_burglar_r_no.jpg,audio/pikutomadokilupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,space,7.0051,right,1,9.4584,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,1,CartoonStims/boxer_shoot_doctor_r.jpg,ピク　パツ　ドキ　ピポ,CartoonStims/boxer_point_doctor_r.jpg,right,CartoonStims/boxer_point_doctor_r.jpg,audio/pikupatsudokipipo.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,left,1,4.687,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8,1,CartoonStims/burglar_punch_artist_r.jpg,ピク　トマ　ルピン　シド,CartoonStims/burglar_point_artist_r.jpg,left,CartoonStims/burglar_punch_artist_r.jpg,audio/pikutomalupinsido.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,left,1,4.3236,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,CartoonStims/artist_shoot_burglar_r.jpg,プミ　ピク　シド　ルピン,CartoonStims/artist_punch_burglar_r.jpg,left,CartoonStims/artist_shoot_burglar_r.jpg,audio/pumipikusidolupin.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,left,1,2.3742,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,1,CartoonStims/burglar_shoot_doctor_r.jpg,ピク　セル　ルピン　ピポ,CartoonStims/burglar_kick_doctor_r.jpg,left,CartoonStims/burglar_shoot_doctor_r.jpg,audio/pikuserulupinpipo.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,left,1,3.3665,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,6,1,CartoonStims/artist_shoot_boxer_r.jpg,ピク　トマ　シド　ドキ,CartoonStims/artist_point_boxer_r.jpg,left,CartoonStims/artist_shoot_boxer_r.jpg,audio/pikutomasidodoki.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,right,1,17.3205,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,7,1,CartoonStims/cowboy_point_chef_r.jpg,トマ　ピク　ムク　ホレト,CartoonStims/cowboy_kick_chef_r.jpg,right,CartoonStims/cowboy_kick_chef_r.jpg,audio/tomapikumukuhoreto.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,right,1,1.4941,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,11,1,CartoonStims/chef_shoot_burglar_r.jpg,ピク　パツ　ホレト　ルピン,CartoonStims/chef_kick_burglar_r.jpg,right,CartoonStims/chef_kick_burglar_r.jpg,audio/pikupatsuhoretolupin.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,left,1,9.8105,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,2,1,CartoonStims/doctor_point_boxer_r.jpg,ピク　プミ　ピポ　ドキ,CartoonStims/doctor_punch_boxer_r.jpg,left,CartoonStims/doctor_point_boxer_r.jpg,audio/pikupumipipodoki.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,right,1,3.4496,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,1,1,CartoonStims/chef_punch_cowboy_r.jpg,ピク　プミ　ホレト　ムク,CartoonStims/chef_kick_cowboy_r.jpg,right,CartoonStims/chef_kick_cowboy_r.jpg,audio/pikupumihoretomuku.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,right,1,4.7936,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,5,1,CartoonStims/boxer_kick_cowboy_r.jpg,ピク　セル　ドキ　ムク,CartoonStims/boxer_punch_cowboy_r.jpg,right,CartoonStims/boxer_punch_cowboy_r.jpg,audio/pikuserudokimuku.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,right,1,9.6833,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,3,1,CartoonStims/chef_kick_artist_r.jpg,セル　ピク　ホレト　シド,CartoonStims/chef_point_artist_r.jpg,right,CartoonStims/chef_point_artist_r.jpg,audio/serupikuhoretosido.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,left,1,9.2257,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,10,1,CartoonStims/doctor_punch_cowboy_r.jpg,パツ　ピク　ピポ　ムク,CartoonStims/doctor_shoot_cowboy_r.jpg,left,CartoonStims/doctor_punch_cowboy_r.jpg,audio/patsupikupipomuku.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/artist_punch_burglar_r.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.8383,ピク　プミ　ムク　ルピン,right,16.931,,,,,,0,0,0,33,1,,,,,,,,,,,,,,,,,,,,プミ　シド　ルピン,プミ　シド　ルピン,0
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/doctor_shoot_artist_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　ピポ,right,14.4422,,,,,,0,1,1,16,1,,,,,,,,,,,,,,,,,,,,ピク　パツ　ピポ　シド,パツ　ピク　ピポ　シド,1
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/cowboy_shoot_boxer_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　パツ　ムク　ドキ,right,22.0874,,,,,,0,2,2,15,1,,,,,,,,,,,,,,,,,,,,ピク　パツ　ムク　ドキ,パツ　ピク　ムク　ドキ,1
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/burglar_point_artist_r.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,トマ　ルピン　シド,right,13.3002,,,,,,0,3,3,28,1,,,,,,,,,,,,,,,,,,,,トマ　ルピン　シド,トマ　ルピン　シド,0
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/boxer_kick_doctor_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　セル　ドキ　ピポ,right,14.6997,,,,,,0,4,4,5,1,,,,,,,,,,,,,,,,,,,,ピク　セル　ドキ　ピポ,セル　ピク　ドキ　ピポ,1
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/artist_point_boxer_r.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,トマ　シド　ドキ,right,8.2574,,,,,,0,5,5,27,1,,,,,,,,,,,,,,,,,,,,トマ　シド　ドキ,トマ　シド　ドキ,0
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/chef_shoot_cowboy_r.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パツ　ホレト　ムク,right,16.148,,,,,,0,6,6,31,1,,,,,,,,,,,,,,,,,,,,パツ　ホレト　ムク,パツ　ホレト　ムク,0
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/doctor_kick_cowboy_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　ピポ　ムク,right,8.5127,,,,,,0,7,7,4,1,,,,,,,,,,,,,,,,,,,,ピク　セル　ピポ　ムク,セル　ピク　ピポ　ムク,1
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/cowboy_kick_burglar_r.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,セル　ムク　ルピン,right,13.1862,,,,,,0,8,8,24,1,,,,,,,,,,,,,,,,,,,,セル　ムク　ルピン,セル　ムク　ルピン,0
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/burglar_shoot_chef_r.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パツ　ルピン　ホレト,right,11.4472,,,,,,0,9,9,30,1,,,,,,,,,,,,,,,,,,,,パツ　ルピン　ホレト,パツ　ルピン　ホレト,0
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/cowboy_point_doctor_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　トマ　ムク,right,11.3967,,,,,,0,10,10,9,1,,,,,,,,,,,,,,,,,,,,ピク　トマ　ムク　ピポ,トマ　ピク　ムク　ピポ,1
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/cowboy_shoot_doctor_r.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,パツ　ムク　ピポ,right,28.0143,,,,,,0,11,11,32,1,,,,,,,,,,,,,,,,,,,,パツ　ムク　ピポ,パツ　ムク　ピポ,0
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/burglar_point_chef_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　ルピン　ホレト,right,9.2114,,,,,,0,12,12,7,1,,,,,,,,,,,,,,,,,,,,ピク　トマ　ルピン　ホレト,トマ　ピク　ルピン　ホレト,1
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/doctor_punch_burglar_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　ピポ　ルピン,right,8.8845,,,,,,0,13,13,22,1,,,,,,,,,,,,,,,,,,,,ピク　プミ　ピポ　ルピン,プミ　ピク　ピポ　ルピン,1
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/doctor_kick_chef_r.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,セル　ピポ　ホレト,right,9.4285,,,,,,0,14,14,25,1,,,,,,,,,,,,,,,,,,,,セル　ピポ　ホレト,セル　ピポ　ホレト,0
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/chef_punch_boxer_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　ピポ　ドキ,right,8.0002,,,,,,0,15,15,20,1,,,,,,,,,,,,,,,,,,,,ピク　プミ　ホレト　ドキ,プミ　ピク　ホレト　ドキ,1
,,,,,,,,,R_UryUcXR5uIhqtCp,2022-07-15_10h40.27.289,jpn_C02,2022.1.2,MacIntel,59.95203837,,,,,,,,,,,,,CartoonStims/artist_kick_boxer_r_no.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピク　セル　シド　ドキ,right,19.2834,,,,,,0,16,16,0,1,,,,,,,,,,,,,,,,,,,,ピク　セル　シド　ドキ,セル　ピク　シド　ドキ,1
